ER60001	ER60002	ER60017	ER60018	ER60167	ER62366	ER62506	ER64612	ER64810	ER65349	ER65459
1	734	76	1	5	3	2	5	1	36840	12
1	6521	42	1	0	2	3	5	1	114706	12
1	1319	23	2	5	3	0	5	1	18437	9
1	511	22	2	0	2	0	5	1	73000	8
1	280	64	1	0	3	0	1	1	22068	12
1	1727	76	2	5	3	0	5	1	16800	12
1	3024	43	2	5	2	0	5	1	32043	14
1	2669	85	1	5	4	0	5	1	36633	6
1	2071	59	2	0	4	0	5	1	82005	16
1	8259	20	1	0	3	4	5	1	20800	15
1	817	60	1	0	1	0	5	1	70386	12
1	3150	34	1	0	1	0	5	1	67000	11
1	1334	37	1	5	2	1	5	1	78600	14
1	234	86	1	5	3	0	5	1	59908	14
1	1287	53	1	0	3	0	5	1	96000	14
1	7708	62	1	5	3	0	5	1	59650	12
1	5102	60	2	0	2	0	5	1	52000	16
1	3008	56	1	0	3	0	5	1	147020	12
1	5590	51	1	0	1	0	5	1	103100	17
1	8380	33	2	0	4	0	5	1	37900	13
1	1724	28	2	0	2	0	5	1	32250	16
1	1782	53	1	0	2	0	1	1	193586	17
1	8764	38	1	0	2	0	5	2	106428	12
1	7075	36	1	0	4	1	5	1	79000	13
1	8944	66	2	5	3	2	5	1	32800	13
1	8773	71	1	0	3	0	5	1	82296	10
1	4348	28	1	0	3	0	5	1	46600	16
1	4613	25	2	0	2	1	5	1	20650	17
1	3975	53	1	0	3	0	5	1	248326	16
1	4214	63	1	0	3	0	5	1	108419	16
1	358	65	1	0	2	0	5	1	83335	15
1	3178	32	2	0	1	0	1	1	298000	17
1	2059	31	1	0	2	0	1	1	40376	16
1	3649	27	1	0	2	0	5	1	110000	16
1	5698	27	2	0	4	3	5	1	39001	12
1	6171	25	2	0	3	3	5	1	27550	16
1	4430	54	1	0	3	0	5	1	166844	16
1	2399	70	2	0	3	0	5	1	33000	16
1	3009	50	1	0	2	0	5	1	52006	12
1	3485	28	1	0	2	0	5	1	45300	12
1	2242	78	1	5	4	0	5	1	65153	12
1	3167	49	2	0	3	0	5	1	2000	13
1	887	55	1	0	2	0	5	1	192300	16
1	788	30	1	0	4	0	5	1	205000	16
1	1115	27	1	0	2	0	1	1	78050	16
1	1807	27	2	0	1	0	5	1	185600	17
1	3847	58	1	5	4	0	5	1	155000	16
1	4194	69	1	5	3	0	5	1	282300	17
1	7025	26	2	5	2	2	5	1	33605	17
1	4829	46	2	0	4	0	5	1	57000	13
1	221	25	2	0	3	0	1	1	21000	12
1	7948	44	1	0	3	1	5	2	73068	15
1	4530	25	1	0	2	0	5	9	6000	16
1	1365	65	1	5	2	0	5	1	133788	16
1	5053	36	2	0	2	0	5	1	213040	16
1	6568	32	1	0	2	0	5	1	81006	12
1	1400	66	1	5	2	0	5	1	19920	17
1	2479	35	1	0	1	0	5	1	180200	16
1	7630	81	2	5	2	1	5	1	27828	12
1	790	55	1	0	3	0	5	1	105000	16
1	2520	74	1	5	3	0	5	1	98324	17
1	2680	51	1	0	1	0	5	1	164620	17
1	3113	48	2	0	1	0	5	1	180053	16
1	2325	44	1	0	2	0	5	1	301500	16
1	3399	68	2	5	5	0	5	3	15485	14
1	3276	50	1	0	4	0	5	1	51000	9
1	3316	46	1	0	4	1	1	1	24097	11
1	7608	31	1	0	3	0	5	1	33300	10
1	5397	22	2	0	2	2	1	1	14000	12
1	6177	41	1	0	2	0	5	1	197200	17
1	1272	63	1	0	3	0	5	1	75450	14
1	7852	49	1	0	2	0	5	1	58010	12
1	7495	63	1	0	5	0	5	1	110100	14
1	6238	40	1	0	3	0	5	1	53012	12
1	8863	45	1	0	2	1	5	1	139800	16
1	4477	38	1	0	2	0	5	1	126100	14
1	414	79	1	5	3	0	5	1	95197	12
1	8883	28	1	0	1	0	5	1	111600	12
1	2960	60	1	5	4	0	1	1	37300	14
1	1021	62	2	0	3	0	5	1	31038	12
1	3297	40	1	0	3	0	5	1	47030	14
1	1206	36	1	0	2	0	5	1	26500	14
1	5450	37	2	0	2	0	5	7	67980	14
1	995	87	1	5	2	0	5	1	115100	16
1	1253	61	1	5	2	0	5	1	209800	17
1	6612	33	2	0	3	0	5	1	17050	15
1	8016	34	1	0	2	0	5	1	110250	16
1	7307	31	1	0	2	0	5	1	110600	13
1	2596	27	2	0	1	0	5	1	93050	16
1	8845	26	1	0	3	0	5	1	67000	12
1	5403	24	1	0	1	0	5	1	17702	17
1	5870	24	1	0	2	0	5	1	108000	12
1	8900	62	1	0	1	0	5	1	234500	16
1	3359	61	1	5	3	0	5	1	113050	16
1	6693	63	1	0	2	0	1	1	211806	14
1	3107	55	1	0	1	0	5	1	240953	17
1	3586	32	1	0	2	0	5	1	152800	17
1	9019	33	1	0	2	2	5	1	144000	17
1	3707	68	2	5	2	0	5	1	86002	16
1	5739	83	2	5	5	2	5	1	22200	12
1	1768	47	1	0	1	0	1	1	41502	12
1	2539	63	1	0	3	0	5	1	12000	15
1	6441	56	2	0	2	0	5	2	26254	12
1	8070	54	2	5	4	0	5	2	10356	12
1	8477	40	2	5	1	0	1	2	20899	13
1	8467	35	2	5	3	0	1	2	3100	12
1	8115	32	1	0	2	1	1	2	48400	12
1	808	24	2	0	2	0	1	2	26200	14
1	1073	53	1	0	5	0	5	2	33768	12
1	1163	82	2	5	2	0	5	2	0	10
1	6980	65	2	0	3	0	5	7	16536	14
1	1026	52	2	0	3	0	1	2	21000	13
1	6586	24	1	0	1	0	5	2	30510	15
1	4047	65	1	5	2	0	5	1	118630	14
1	4557	44	1	0	1	0	5	1	86000	16
1	960	46	1	0	2	0	5	1	156550	17
1	799	60	1	0	2	0	5	1	71735	16
1	578	57	1	5	4	0	1	1	24000	16
1	8927	58	1	0	2	0	5	1	44000	11
1	5977	56	1	0	3	0	5	1	98958	12
1	8669	34	1	0	1	0	5	1	42011	12
1	7975	31	2	0	3	0	5	1	32083	13
1	5971	29	1	0	2	0	5	1	66000	16
1	6013	29	2	0	2	0	5	1	40000	14
1	6537	27	2	0	1	0	5	1	15000	16
1	8514	54	1	0	3	0	5	1	84000	12
1	5630	60	1	0	2	0	5	1	137350	17
1	8064	38	1	0	3	0	5	1	59000	11
1	8101	28	1	0	2	0	5	1	41760	12
1	8272	35	1	0	3	2	1	1	36903	12
1	3153	53	1	0	2	0	5	1	70391	15
1	2232	28	2	0	2	0	5	1	46050	15
1	3696	80	1	5	3	0	5	1	41200	16
1	2639	33	1	0	4	0	5	1	50100	14
1	334	85	2	5	3	0	5	1	19562	11
1	2931	42	2	0	2	0	5	1	60000	14
1	538	66	1	5	1	0	5	1	95904	12
1	7787	50	1	0	3	0	5	1	157000	12
1	6850	46	1	0	1	0	5	1	86100	12
1	8325	40	1	0	3	2	5	1	170550	17
1	1336	39	1	0	3	0	5	1	127000	17
1	3056	28	1	0	1	0	5	1	95543	17
1	1070	82	1	5	3	0	5	1	41284	13
1	75	47	1	0	2	0	5	1	87972	12
1	5481	67	1	0	4	0	5	1	24020	12
1	4694	45	1	0	3	0	5	1	62502	12
1	181	74	2	5	3	0	5	1	22320	13
1	559	84	2	5	5	0	5	1	16752	8
1	711	67	1	5	2	0	5	1	83100	14
1	177	63	2	5	3	0	1	1	19500	12
1	203	58	1	5	4	0	5	1	13620	9
1	8353	43	1	5	3	0	5	1	62490	14
1	8907	36	1	5	1	0	5	1	0	11
1	3926	36	1	0	3	0	1	1	42000	13
1	6728	33	2	0	3	0	5	1	86089	14
1	1603	33	1	0	2	0	5	1	124150	17
1	7538	32	2	0	2	0	5	1	32050	16
1	861	30	1	5	2	0	5	1	56118	12
1	2412	21	2	0	2	2	1	1	3174	14
1	8822	21	1	0	1	4	1	1	19809	15
1	8321	19	2	5	2	3	5	1	725	9
1	723	51	1	0	4	0	5	1	153573	14
1	147	67	1	5	2	0	5	1	37964	12
1	6476	37	1	0	1	3	5	1	176000	16
1	4999	35	1	0	1	0	5	1	67100	14
1	8219	26	1	0	3	3	1	1	80068	12
1	6845	23	1	0	1	0	1	1	70700	10
1	2202	42	1	0	2	0	5	1	125420	14
1	4690	48	1	0	2	0	5	1	110100	13
1	1376	46	1	0	1	0	5	1	155742	12
1	2129	47	1	0	3	0	5	9	62000	9
1	3865	43	1	0	3	0	5	1	122026	16
1	5856	36	1	0	2	0	1	1	71866	17
1	7770	26	1	0	3	0	5	1	35000	10
1	1149	28	1	0	1	0	5	1	96100	15
1	771	34	1	0	2	0	5	1	70020	16
1	8073	33	1	5	2	0	5	1	8500	8
1	2552	24	1	0	3	3	1	1	30000	11
1	8350	35	1	0	1	0	5	1	54275	12
1	6129	43	1	0	3	1	5	1	79620	12
1	1695	63	1	5	1	1	5	1	78770	17
1	1388	87	1	5	4	0	5	1	1286	8
1	363	64	1	0	3	0	1	1	32116	10
1	7381	63	1	5	3	0	5	1	170020	11
1	2493	59	2	5	4	0	5	1	13892	6
1	2265	54	2	0	2	0	5	1	71200	12
1	2310	38	1	0	2	0	5	1	104830	14
1	4957	41	1	0	3	0	5	1	29000	11
1	4845	40	2	5	2	0	5	1	24000	10
1	8215	36	1	0	3	1	5	1	69120	11
1	184	25	1	0	4	0	1	1	44050	12
1	3851	34	1	0	3	0	1	1	40000	12
1	7971	30	2	0	4	0	5	1	5106	11
1	4018	37	1	0	3	0	5	1	74416	15
1	1637	42	1	0	3	0	5	1	29952	13
1	7674	30	1	0	3	0	5	2	41500	13
1	345	57	1	0	3	0	1	1	35000	14
1	5790	35	1	0	1	0	5	1	100000	16
1	7492	53	1	5	3	0	5	1	49330	11
1	5250	33	1	0	4	0	1	1	228400	9
1	1495	61	2	0	2	0	5	1	22719	13
1	2073	56	2	0	4	0	5	1	27000	12
1	3646	53	2	5	3	0	1	1	269146	12
1	6181	44	1	5	5	0	1	1	21020	12
1	1641	40	1	0	2	0	5	1	85600	12
1	7126	38	1	0	3	0	5	1	98000	11
1	5110	34	1	0	3	0	5	1	33372	12
1	5180	34	2	0	1	0	1	1	97000	14
1	1986	29	1	0	4	0	5	1	102010	11
1	8216	30	1	0	1	0	5	1	20800	11
1	5512	40	2	5	5	0	5	1	0	13
1	2568	39	1	0	3	0	5	1	117237	14
1	1331	65	1	5	2	0	5	1	60200	12
1	761	36	1	5	2	1	1	1	61920	12
1	729	73	1	0	3	0	5	1	63799	14
1	6590	53	2	0	2	0	5	1	90000	17
1	1825	50	1	0	2	0	5	1	96000	16
1	5540	45	1	0	3	0	5	1	99600	15
1	7857	31	1	0	3	0	1	1	67864	12
1	6867	23	2	0	3	2	5	2	15002	17
1	8332	60	1	0	3	0	5	1	48853	12
1	6621	64	2	0	2	0	5	1	68060	14
1	8727	39	1	0	2	0	5	1	114075	12
1	7972	76	2	5	4	0	5	1	26107	12
1	981	56	1	0	3	0	5	1	217340	12
1	654	51	1	0	2	0	5	1	149130	15
1	8491	27	1	0	2	0	5	1	50000	13
1	6914	38	1	0	3	3	5	1	75040	15
1	76	69	1	5	2	0	5	1	56800	12
1	439	49	2	1	3	0	5	1	18920	14
1	6624	32	1	0	1	1	1	1	36320	15
1	1818	26	1	0	3	0	5	1	92000	14
1	293	59	1	0	3	0	5	1	86800	12
1	5221	38	1	0	2	0	1	1	68008	14
1	1138	93	2	5	2	0	5	1	50	13
1	9025	59	1	0	2	0	5	1	77000	12
1	8517	40	1	0	2	4	5	1	257060	16
1	3684	36	1	0	1	0	5	1	97750	16
1	8273	34	2	0	2	0	1	1	52880	12
1	422	54	1	0	5	0	5	1	23711	12
1	3322	55	1	0	2	0	5	1	158700	12
1	1499	60	1	5	4	0	5	2	40000	14
1	2225	68	1	5	2	0	5	2	23988	12
1	2113	66	1	5	3	0	5	2	46794	17
1	1549	46	1	0	2	0	1	2	37200	12
1	2478	44	2	0	2	0	1	2	28000	12
1	2816	39	2	0	3	0	1	2	23000	13
1	2831	39	2	0	3	0	1	2	19000	16
1	3312	29	1	0	3	0	1	2	6183	11
1	2091	67	1	0	3	0	5	2	27908	12
1	2347	46	1	5	4	0	1	2	14724	14
1	1551	45	1	0	1	0	5	2	28000	12
1	6387	32	2	5	1	0	5	2	8796	14
1	2852	26	1	0	2	0	1	2	20000	13
1	3347	24	1	0	2	0	1	2	28800	12
1	3081	71	2	5	3	0	5	1	37200	9
1	8713	55	1	0	2	0	5	1	86576	12
1	7848	47	1	5	3	0	1	1	61100	12
1	6197	33	1	0	2	1	5	1	78721	17
1	7339	28	1	5	2	0	5	1	96505	16
1	5164	60	1	0	3	0	5	1	95144	12
1	477	40	1	0	1	0	5	1	94010	17
1	1201	34	2	0	2	0	5	1	89000	17
1	2329	32	1	0	1	0	1	1	122020	17
1	1122	63	1	0	1	0	5	1	130000	17
1	336	31	1	0	1	0	5	1	86700	17
1	3870	27	1	0	2	1	5	1	35000	17
1	773	67	1	5	1	0	5	1	116020	11
1	2668	27	1	0	1	3	5	1	80100	12
1	4184	76	1	5	3	0	1	3	79944	8
1	4187	31	1	5	4	0	1	1	0	12
1	3259	31	2	0	3	0	5	3	27708	17
1	2504	28	2	0	2	0	5	3	25050	12
1	2003	27	2	5	2	0	5	1	23300	13
1	1891	55	1	0	1	0	5	7	95830	14
1	3744	27	1	0	2	0	5	1	57600	14
1	7632	24	1	0	2	2	5	7	65100	99
1	1777	55	2	5	2	0	5	1	5	15
1	2350	53	2	0	3	0	5	7	63550	15
1	1066	49	2	0	1	0	5	1	72000	17
1	600	27	2	0	2	0	1	1	13415	17
1	920	25	2	0	2	0	1	1	10001	17
1	2584	65	2	0	2	0	5	1	92810	14
1	1715	36	2	0	2	0	5	1	44854	17
1	2158	68	1	5	3	0	5	1	125305	16
1	6022	37	1	0	2	0	5	1	114200	16
1	5475	42	1	0	1	0	5	1	193026	14
1	2641	60	1	0	2	0	1	1	59500	14
1	3931	55	2	0	3	0	5	1	35074	12
1	2517	35	1	0	4	0	1	1	34000	14
1	1485	33	1	5	2	0	5	1	64000	12
1	2258	31	1	0	2	0	5	1	71500	12
1	943	73	1	0	3	0	5	1	94252	16
1	1289	72	1	5	5	1	5	1	61000	16
1	8359	74	1	5	4	0	5	1	105100	16
1	1952	44	1	0	2	0	5	1	50000	13
1	1853	76	2	5	3	0	5	1	8390	12
1	5568	50	1	0	3	0	5	1	78020	16
1	7016	58	1	0	2	0	1	1	42500	12
1	1947	37	1	0	2	0	1	1	57872	12
1	2864	59	1	5	2	0	1	1	33500	12
1	6864	77	1	5	3	0	5	1	41620	9
1	2613	55	1	5	2	0	5	1	94005	12
1	8482	37	1	0	2	0	5	1	146000	12
1	1009	75	1	5	2	0	5	1	32875	10
1	4340	63	2	5	4	0	5	1	10060	11
1	2884	62	2	5	5	0	5	1	9000	8
1	4514	43	2	5	3	0	5	1	30644	10
1	3800	45	1	0	3	0	5	1	131327	12
1	7188	41	2	0	2	0	1	1	32936	14
1	4592	40	2	5	4	0	1	1	3000	8
1	992	34	1	5	4	0	5	1	12320	10
1	2178	34	1	0	2	0	1	1	43600	12
1	8033	27	1	0	3	0	1	1	8600	12
1	7542	25	1	0	3	0	1	1	33615	10
1	4029	25	1	0	4	0	1	1	56397	12
1	7700	21	1	0	3	2	1	1	9000	12
1	934	40	1	5	3	0	5	1	20662	11
1	2736	61	1	0	3	0	5	1	48095	12
1	6999	39	1	0	1	0	1	1	39500	12
1	5212	41	2	0	3	0	1	1	11198	13
1	3082	36	2	0	3	0	5	1	30184	12
1	3560	31	1	0	3	0	1	1	41500	12
1	3260	41	1	0	3	0	5	1	83000	12
1	5980	36	1	0	4	4	5	1	72019	8
1	329	67	2	5	4	0	5	1	12168	13
1	1050	63	1	5	3	0	5	1	75000	14
1	4134	40	2	5	2	0	1	1	32900	17
1	7458	34	1	0	4	0	1	1	10000	12
1	5836	20	1	0	2	0	1	1	15000	13
1	4345	53	1	0	4	0	5	1	219750	12
1	8082	39	1	0	3	0	5	1	150010	16
1	1024	50	1	0	2	0	5	2	96100	11
1	3156	37	1	0	3	0	5	1	59000	12
1	4635	25	1	0	3	0	5	1	76000	12
1	1744	81	2	5	5	1	5	1	21900	12
1	8433	39	1	0	2	0	5	1	63001	13
1	1800	33	1	0	2	0	5	1	158500	17
1	821	62	1	5	3	0	5	1	169700	12
1	7687	66	2	0	1	3	5	1	66334	11
1	310	32	1	0	2	0	5	1	121526	12
1	1649	74	1	5	3	0	5	1	64800	12
1	6160	48	1	0	1	0	5	1	354100	16
1	5155	45	1	0	2	0	5	1	135531	16
1	5134	30	1	0	3	0	5	1	79237	12
1	8235	28	1	0	1	1	5	1	103902	14
1	4129	55	1	0	2	0	5	1	289968	16
1	4460	50	1	0	3	0	5	1	66834	16
1	7822	28	1	0	2	0	5	1	245881	16
1	6778	25	1	0	2	1	5	1	73620	16
1	3950	35	1	0	2	0	5	1	195600	17
1	1489	67	1	5	1	0	5	1	91552	16
1	949	73	2	0	3	0	5	1	52820	14
1	781	49	1	5	4	0	5	9	56820	16
1	3370	66	1	0	2	0	5	1	56432	12
1	6839	48	2	0	4	0	1	1	50000	11
1	5453	53	1	0	3	2	5	1	71200	12
1	2402	69	1	5	2	0	5	1	184090	17
1	3301	28	1	0	1	3	5	4	59210	17
1	2806	59	2	5	2	0	5	1	113980	17
1	3980	39	1	0	2	0	5	1	85028	17
1	1776	36	1	0	3	0	5	1	35005	16
1	3126	31	1	0	1	0	5	1	117032	17
1	5139	52	1	0	2	0	5	1	199700	16
1	5918	86	2	5	5	2	5	1	10200	12
1	3240	66	2	0	2	0	5	1	56280	10
1	3725	65	1	1	2	0	5	1	69610	11
1	1039	42	1	0	2	0	5	1	104000	13
1	3225	34	1	0	2	0	1	1	24000	13
1	5301	28	2	0	2	0	5	1	48600	16
1	7048	27	2	0	3	0	1	1	32500	12
1	8330	51	1	0	3	0	5	1	49002	12
1	1315	41	1	0	3	0	5	1	143006	12
1	2872	23	1	0	2	2	1	1	67100	12
1	7376	74	1	0	2	0	5	1	168517	10
1	6265	53	1	0	4	0	1	1	74000	12
1	5747	47	1	0	2	0	5	1	57000	12
1	930	43	1	0	2	0	1	1	92600	13
1	2908	34	1	0	3	0	5	1	62000	16
1	880	32	1	0	2	0	5	1	116000	12
1	2371	31	1	0	3	0	5	1	92100	12
1	5456	29	1	0	3	0	5	1	83100	12
1	7979	34	1	0	1	0	5	1	107760	14
1	7196	27	1	0	3	1	5	1	104000	11
1	2674	69	1	5	2	0	5	1	74200	16
1	2097	60	1	0	3	0	5	1	145000	17
1	2037	58	2	0	1	0	5	1	48000	13
1	7150	36	1	0	1	0	1	1	85800	16
1	2231	45	1	0	1	0	1	1	89026	12
1	4687	33	1	0	2	0	5	1	91012	17
1	7573	81	1	5	3	0	5	2	8916	99
1	7428	56	2	5	2	0	5	1	15600	12
1	707	51	1	0	2	0	5	1	71600	13
1	7298	42	1	0	2	0	1	1	10000	12
1	7960	43	1	0	1	0	5	1	88600	16
1	7916	38	1	0	2	0	5	1	142000	16
1	316	83	1	5	4	0	5	2	21594	8
1	3115	53	2	0	1	0	5	2	26000	12
1	4706	49	1	0	3	0	5	1	21200	11
1	3364	34	2	0	3	0	1	1	23500	12
1	7877	32	1	0	2	0	5	1	114000	14
1	7553	28	1	0	3	0	1	1	38000	14
1	6217	23	1	0	1	3	1	1	18300	13
1	7029	20	1	0	1	2	5	1	38210	12
1	7223	20	1	0	2	2	5	1	6333	11
1	5167	35	1	0	4	0	1	1	59386	14
1	4309	72	2	5	2	0	5	2	21650	12
1	4619	53	2	0	3	0	5	2	48100	12
1	4754	91	1	5	3	0	5	1	141331	17
1	1907	87	2	5	3	0	1	1	22004	10
1	3582	65	1	0	3	0	5	1	115002	12
1	4212	60	1	0	2	0	5	1	108340	12
1	4451	31	1	0	1	0	1	1	177600	17
1	5253	30	2	0	2	0	1	1	24000	15
1	8646	28	2	0	2	0	5	1	29001	17
1	4363	28	1	0	1	0	5	1	37002	13
1	2396	59	1	0	1	0	5	1	97524	13
1	1051	37	1	0	1	0	5	1	75202	14
1	1276	34	2	0	3	0	5	1	87100	17
1	3749	30	1	0	3	0	1	1	60000	12
1	2253	63	1	5	3	0	5	1	58002	16
1	4490	27	1	0	1	0	5	1	91356	17
1	5469	32	1	0	2	0	5	1	121600	12
1	3147	39	1	0	2	1	5	1	123000	17
1	9017	48	1	0	3	1	1	1	140437	12
1	6301	31	2	0	3	0	5	7	86200	16
1	8341	41	1	0	3	1	5	1	108100	12
1	5169	33	1	0	2	0	5	1	95360	12
1	5111	64	1	5	5	0	5	1	61400	11
1	4780	29	1	0	1	8	8	1	48000	17
1	8024	54	1	0	3	2	5	7	30000	13
1	5364	26	1	0	3	5	1	1	73000	12
1	3953	60	1	0	4	0	5	1	50002	12
1	3705	33	1	0	2	0	1	1	33268	12
1	604	59	2	0	1	0	1	1	24308	15
1	7613	39	1	0	2	0	5	1	142300	16
1	8399	52	2	0	2	0	5	1	61405	17
1	3732	40	1	0	1	0	5	1	114311	17
1	6468	52	1	5	3	0	5	2	12368	13
1	145	51	1	0	3	0	5	2	160100	16
1	6667	50	2	5	4	0	1	2	11800	11
1	4888	34	2	0	3	0	5	2	32102	16
1	7754	31	2	0	2	0	5	2	167500	17
1	8966	76	1	5	3	0	5	2	39591	11
1	2301	38	2	0	4	0	5	2	39200	16
1	132	63	2	5	4	0	5	2	20856	10
1	53	71	2	5	3	0	5	2	59588	8
1	3402	69	1	0	2	0	5	1	106268	16
1	2441	68	2	5	2	0	5	1	17563	16
1	8889	48	1	0	2	0	5	1	140460	16
1	5511	44	1	0	2	0	1	1	76900	16
1	8930	26	1	0	3	0	5	1	36001	17
1	996	66	2	5	3	0	5	1	16204	12
1	6556	47	2	0	4	0	1	1	11600	11
1	9036	43	1	5	3	0	5	1	57124	10
1	5851	37	1	0	3	0	5	1	20000	9
1	8765	31	2	0	2	0	5	1	44005	17
1	1562	50	1	0	2	0	5	1	50000	12
1	3650	36	1	0	3	0	1	1	57000	10
1	8416	41	1	5	5	0	5	1	18524	12
1	4885	59	1	0	2	0	5	1	173058	17
1	5264	49	1	0	1	0	5	1	82500	16
1	4335	41	1	5	2	0	1	1	0	12
1	4624	35	2	0	2	0	5	1	100350	16
1	1432	67	2	0	4	0	5	2	66000	16
1	6788	55	1	5	2	0	1	1	66889	11
1	4861	38	1	0	2	0	5	1	15006	17
1	8265	31	1	0	3	0	5	1	43750	17
1	8603	30	2	5	3	0	5	1	7000	13
1	4854	61	1	5	1	0	1	1	33244	17
1	5581	67	2	5	4	0	5	1	8400	11
1	6622	45	1	0	1	0	1	1	45000	10
1	8411	32	1	0	3	0	1	1	40152	12
1	9012	21	1	0	2	1	5	1	14240	12
1	5803	48	1	0	2	1	5	1	19000	12
1	5055	24	1	0	3	0	1	7	64700	12
1	1209	63	1	0	1	0	5	1	132520	14
1	1822	35	1	0	4	0	5	1	101150	16
1	3272	29	1	0	2	2	5	1	21100	17
1	5625	67	1	5	1	0	5	1	137921	16
1	8329	60	1	0	1	0	5	1	242000	16
1	5329	42	1	0	2	0	5	1	154120	16
1	2567	39	1	0	2	0	5	1	56500	17
1	1445	75	1	0	1	0	5	1	197520	17
1	5174	86	2	5	2	0	5	1	34451	12
1	8429	29	1	0	2	0	5	1	126080	16
1	3567	53	1	0	3	0	5	1	85822	13
1	2959	79	2	5	4	0	5	1	24248	12
1	1679	59	1	0	3	0	5	1	103306	12
1	5315	56	1	0	3	0	5	1	42000	14
1	7930	38	1	0	1	0	5	1	163000	17
1	6573	35	1	0	3	0	1	1	103500	14
1	1598	29	1	5	2	0	1	1	12500	16
1	1425	66	1	0	4	0	5	1	131596	13
1	4770	32	1	0	3	0	5	1	142925	15
1	4369	79	1	5	2	0	5	1	13500	10
1	4094	77	1	0	3	0	5	1	46830	12
1	1683	63	1	0	2	0	5	1	141100	12
1	6843	94	2	5	4	0	5	1	44097	17
1	6933	49	1	5	3	1	5	1	100100	17
1	2243	65	1	0	2	0	5	1	383000	17
1	5905	60	1	0	1	0	5	1	159450	17
1	2040	31	1	0	1	0	5	1	85000	17
1	1870	30	1	0	1	0	5	1	120600	17
1	5229	27	2	0	2	0	5	1	61050	16
1	1557	64	1	0	3	0	5	1	106642	13
1	4532	42	1	0	1	0	1	1	92180	12
1	4835	44	1	0	2	0	5	1	156530	12
1	8716	64	1	0	3	0	1	1	123500	17
1	7260	33	1	0	2	0	5	1	81000	17
1	7555	27	1	0	2	3	1	1	90500	17
1	3309	91	2	5	4	0	5	1	16107	12
1	4678	60	1	0	2	0	5	1	115130	16
1	4103	35	1	0	2	0	5	1	160000	16
1	5866	28	2	5	3	0	5	1	5903	17
1	6645	25	1	0	3	0	5	1	3714	17
1	6826	69	1	0	3	0	5	1	235103	13
1	8680	96	2	5	3	0	5	1	11994	12
1	3239	64	1	5	3	0	5	2	20700	13
1	8438	70	1	5	3	0	5	1	85876	16
1	7248	45	2	0	3	0	1	1	21142	17
1	7246	35	1	0	2	2	5	1	80600	17
1	2090	71	1	5	4	0	5	1	73200	14
1	5022	33	2	0	3	0	5	1	22800	17
1	5378	46	1	0	3	0	5	1	126500	14
1	5881	41	1	0	2	0	5	1	57300	16
1	6251	26	1	0	3	3	5	1	65998	16
1	5680	25	1	0	2	0	5	1	39250	17
1	6	63	2	0	3	0	5	1	53501	17
1	9008	36	1	0	3	0	1	1	28000	13
1	4165	34	2	0	3	0	1	1	33575	14
1	7131	34	2	0	2	0	5	1	32659	12
1	4006	63	1	5	2	0	5	1	185500	12
1	7402	38	1	5	2	0	5	1	26673	12
1	7945	38	1	0	2	0	5	1	170100	11
1	8023	35	1	0	1	1	5	1	99470	14
1	9013	36	2	0	2	0	5	1	58180	14
1	6371	61	1	0	2	0	5	1	45847	15
1	6383	32	1	0	1	0	5	1	101020	14
1	3829	31	1	0	3	0	5	1	95010	14
1	7122	89	2	5	3	0	5	1	15924	8
1	6368	59	2	0	5	0	5	1	58700	12
1	8979	43	2	0	2	0	1	1	69250	14
1	6436	33	2	1	5	0	5	1	17100	15
1	8643	28	1	0	2	0	5	1	60000	12
1	4449	67	1	0	3	0	5	1	42000	13
1	7175	52	1	0	1	0	5	1	109010	12
1	7651	27	1	0	2	3	1	1	40500	14
1	1523	55	1	0	3	0	1	1	37228	12
1	7272	32	1	0	3	1	1	1	81800	10
1	7922	26	2	0	2	1	1	1	46718	12
1	8502	22	1	0	2	3	5	1	64000	11
1	6514	58	1	5	5	1	5	1	71319	14
1	7779	36	1	0	2	0	5	1	83600	13
1	1678	87	2	5	5	0	5	1	20980	12
1	1599	62	1	5	4	0	5	1	30010	17
1	5538	43	1	0	1	0	5	1	111150	17
1	6093	92	2	5	5	0	5	1	14050	9
1	4351	26	1	0	1	0	5	1	73300	17
1	5969	64	1	0	1	0	5	1	95300	17
1	1460	77	2	5	4	0	1	1	93360	12
1	1887	52	1	0	3	0	5	1	280200	12
1	1565	27	1	0	1	0	1	7	30050	16
1	1993	45	1	0	3	0	5	1	115100	12
1	4417	80	2	0	4	0	5	1	80680	12
1	7432	59	1	0	2	0	5	1	601500	16
1	2995	55	1	0	2	0	5	1	209600	16
1	1142	52	1	0	2	0	5	1	280000	16
1	3446	27	2	0	3	2	5	1	40020	16
1	8365	44	2	5	5	1	5	1	14494	16
1	8657	20	1	0	2	2	5	1	39200	14
1	1714	32	2	0	2	0	5	1	79500	16
1	3219	23	1	0	2	2	5	1	57283	16
1	8802	26	1	0	3	8	1	1	42500	12
1	2012	30	1	0	3	2	5	1	64202	12
1	2798	85	1	5	2	0	1	1	73064	14
1	2874	60	1	0	2	0	5	1	22000	15
1	3073	57	1	0	3	0	5	1	16600	12
1	3808	63	1	5	2	0	1	1	66000	17
1	5122	61	1	0	2	0	5	1	79201	14
1	5407	38	1	0	2	0	5	1	152000	12
1	483	33	1	5	2	0	5	1	150100	11
1	8496	24	1	0	2	0	5	1	70000	12
1	3339	66	2	5	5	0	5	1	61000	13
