Zip	State	County	City	ZrentValue
44814	OH	Erie	Berlin Heights	1191
46788	IN	Allen	Leo-Cedarville	1309
43804	OH	Tuscarawas	Baltic	1055
66090	KS	Doniphan	Wathena	985
98376	WA	Jefferson	Quilcene	1483
26035	WV	Brooke	Colliers	801
37079	TN	Stewart	Indian Mound	850
16442	PA	Erie	Venango Township	1006
50563	IA	Calhoun	Manson	836
6256	CT	Windham	Windham	1408
93272	CA	Tulare	Tipton	959
53570	WI	Green	Monticello	1163
7946	NJ	Morris	Long Hill Township	2944
37335	TN	Lincoln	Flintville	930
43557	OH	Williams	Stryker	924
97469	OR	Douglas	Riddle	863
27355	NC	Randolph	Staley	1002
50579	IA	Calhoun	Rockwell City	795
5822	VT	Orleans	Town of Barton	1415
17981	PA	Schuylkill	Tremont Township	740
1537	MA	Worcester	Town of Oxford	1446
83210	ID	Bingham	Aberdeen	850
74085	OK	Payne	Yale	948
80813	CO	Teller	Cripple Creek	1192
65674	MO	Polk	Humansville	748
19043	PA	Delaware	Ridley Township	1439
95441	CA	Sonoma	Geyserville	2753
45832	OH	Van Wert	Convoy	913
52356	IA	Washington	Wellman	1060
23175	VA	Middlesex	Urbanna	1441
66054	KS	Jefferson	McLouth	1077
37018	TN	Coffee	Beechgrove	1140
42048	KY	Marshall	Hardin	922
40516	KY	Fayette	Lexington	1232
40440	KY	Boyle	Junction City	824
21757	MD	Carroll	Keymar	1625
30805	GA	Richmond	Augusta	840
56065	MN	Blue Earth	Mapleton	1250
48822	MI	Clinton	Eagle	1299
49639	MI	Mecosta	Green Township	869
22958	VA	Nelson	Nellysford	1648
1521	MA	Hampden	Town of Holland	1516
76530	TX	Williamson	Granger	1439
28743	NC	Madison	Hot Springs	1137
46543	IN	Elkhart	Millersburg	1263
55027	MN	Goodhue	Goodhue	1397
15046	PA	Allegheny	Crescent	1220
98241	WA	Snohomish	Darrington	1479
2630	MA	Barnstable	Barnstable	2301
17365	PA	York	Warrington Township	1302
49644	MI	Lake	Irons	864
61011	IL	Boone	Caledonia	1513
14525	NY	Genesee	Pavilion	1353
17938	PA	Schuylkill	Hegins	931
49620	MI	Wexford	Buckley	1056
23923	VA	Charlotte	Charlotte Court House	1117
3869	NH	Strafford	Rollinsford	1738
97883	OR	Union	Union	1228
1128	MA	Hampden	Springfield	1510
31075	GA	Laurens	Rentz	972
67144	KS	Butler	Towanda	828
55389	MN	Meeker	Watkins	1176
59872	MT	Mineral	Superior	1145
30056	GA	Jasper	Newborn	1166
46068	IN	Tipton	Sharpsville	1121
37052	TN	Montgomery	Cunningham	968
30630	GA	Oglethorpe	Crawford	1104
38488	TN	Lincoln	Taft	1025
46147	IN	Boone	Jamestown	1253
66066	KS	Jefferson	Oskaloosa	967
36069	AL	Montgomery	Ramer	840
23102	VA	Goochland	Maidens	1575
35091	AL	Jefferson	Kimberly	1239
28515	NC	Pamlico	Bayboro	839
17967	PA	Schuylkill	Union Township	872
76055	TX	Hill	Itasca	1099
24174	VA	Bedford	Thaxton	912
49688	MI	Osceola	Tustin	910
44506	OH	Mahoning	Youngstown	540
53932	WI	Columbia	Fall River	1220
79041	TX	Hale	Hale Center	858
44423	OH	Columbiana	Hanoverton	899
6039	CT	Litchfield	Salisbury	2617
40109	KY	Bullitt	Brooks	1149
6438	CT	Middlesex	Haddam	1661
81223	CO	Fremont	Cotopaxi	1163
48417	MI	Saginaw	Burt	852
20751	MD	Anne Arundel	Deale	1921
61726	IL	McLean	Chenoa	900
73007	OK	Oklahoma	Edmond	1855
29742	SC	York	Sharon	1086
46770	IN	Wells	Markle	1077
22624	VA	Frederick	Clear Brook	1550
12921	NY	Clinton	Chazy	1557
15618	PA	Westmoreland	Avonmore	812
43518	OH	Williams	Edon	908
21837	MD	Wicomico	Mardela Springs	1198
53015	WI	Manitowoc	Cleveland	1177
97136	OR	Tillamook	Rockaway Beach	1511
29137	SC	Aiken	Salley	782
76430	TX	Shackelford	Albany	986
21541	MD	Garrett	Mc Henry	1625
26142	WV	Wood	Davisville	812
37408	TN	Hamilton	Chattanooga	1446
89021	NV	Clark	Logandale	1344
74041	OK	Creek	Kiefer	1184
29162	SC	Clarendon	Turbeville	989
28125	NC	Rowan	Mount Ulla	1236
72348	AR	Crittenden	Horseshoe Lake	965
30206	GA	Pike	Concord	1182
46784	IN	Noble	Rome City	1129
1080	MA	Hampden	Three Rivers	1313
10588	NY	Westchester	Yorktown	2606
56551	MN	Otter Tail	Henning	1176
77426	TX	Washington	Chappell Hill	1499
40461	KY	Madison	Paint Lick	995
13606	NY	Jefferson	Adams Center	1248
4355	ME	Kennebec	Readfield	1120
97366	OR	Lincoln	South Beach	1506
16421	PA	Erie	Harborcreek	1024
36319	AL	Houston	Columbia	856
71073	LA	Webster	Sibley	983
80467	CO	Routt	Oak Creek	1487
44412	OH	Portage	Diamond	1118
47633	IN	Posey	Poseyville	933
14847	NY	Seneca	Covert	1339
12776	NY	Delaware	Colchester	1316
43554	OH	Williams	Pioneer	914
30256	GA	Pike	Meansville	1142
50072	IA	Madison	Earlham	1304
15035	PA	Allegheny	East Mc Keesport	821
55354	MN	McLeod	Lester Prairie	1265
97623	OR	Klamath	Bonanza	948
3046	NH	Merrimack	Dunbarton	1816
10963	NY	Orange	Mt Hope	1673
17098	PA	Dauphin	Williamstown	868
81648	CO	Rio Blanco	Rangely	1262
72137	AR	White	Rose Bud	925
15954	PA	Indiana	East Wheatfield Township	845
47613	IN	Warrick	Elberfeld	1024
15027	PA	Beaver	Conway	1071
49683	MI	Benzie	Thompsonville	994
74469	OK	Muskogee	Warner	735
14873	NY	Steuben	Prattsburgh	1223
15050	PA	Beaver	Greene Township	1225
30251	GA	Meriwether	Luthersville	1036
13044	NY	Oswego	Town of Constantia	1354
98356	WA	Lewis	Morton	948
83850	ID	Shoshone	Pinehurst	923
12072	NY	Montgomery	Glen	1382
55397	MN	Carver	Norwood Young America	1406
27559	NC	Chatham	Moncure	1422
75490	TX	Fannin	Trenton	1345
98947	WA	Yakima	Tieton	1173
38069	TN	Haywood	Stanton	795
73173	OK	Oklahoma	Oklahoma City	1574
29126	SC	Newberry	Pomaria	1044
52227	IA	Linn	Ely	1347
29437	SC	Dorchester	Dorchester	1308
3237	NH	Belknap	Gilmanton	1336
5048	VT	Windsor	Hartland	1511
55390	MN	Wright	Waverly	1341
53820	WI	Grant	Potosi	1125
1351	MA	Franklin	Montague	1785
24520	VA	Halifax	Alton	1004
2367	MA	Plymouth	Plympton	2149
7074	NJ	Bergen	Moonachie	2173
40117	KY	Meade	Ekron	909
80512	CO	Larimer	Bellvue	1539
56209	MN	Kandiyohi	Atwater	1189
98325	WA	Jefferson	Chimacum	1532
76487	TX	Parker	Poolville	1268
44843	OH	Richland	Lucas	818
49751	MI	Otsego	Johannesburg	912
93222	CA	Kern	Pine Mountain Club	1321
18218	PA	Schuylkill	Coaldale	688
52328	IA	Linn	Robins	1560
34216	FL	Manatee	Anna Maria	4674
49095	MI	Cass	Vandalia	1045
72619	AR	Marion	Bull Shoals	930
24162	VA	Montgomery	Shawsville	1065
29448	SC	Dorchester	Harleyville	1316
44608	OH	Stark	Beach City	833
60476	IL	Cook	Thornton	1370
70528	LA	Vermilion	Delcambre	1029
50063	IA	Dallas	Dallas Center	1543
61024	IL	Winnebago	Durand	1023
36453	AL	Coffee	Kinston	842
66524	KS	Osage	Overbrook	972
75651	TX	Harrison	Harleton	946
16350	PA	Warren	Sugar Grove Township	1044
40372	KY	Mercer	Salvisa	1018
27812	NC	Pitt	Bethel	810
48819	MI	Ingham	Dansville	1393
37060	TN	Rutherford	Eagleville	1381
4537	ME	Lincoln	Boothbay	1540
8020	NJ	Gloucester	East Greenwich Township	1934
43060	OH	Champaign	North Lewisburg	1015
94957	CA	Marin	Ross	9610
22534	VA	Spotsylvania	Partlow	1277
42166	KY	Metcalfe	Summer Shade	876
74883	OK	Hughes	Wetumka	740
13613	NY	Saint Lawrence	Brasher	1198
29038	SC	Orangeburg	Cope	954
60953	IL	Iroquois	Milford	1248
78409	TX	Nueces	Corpus Christi	1296
53502	WI	Green	Albany	1175
50169	IA	Polk	Mitchellville	1251
12491	NY	Ulster	Woodstock	1753
31807	GA	Harris	Ellerslie	1339
66070	KS	Jefferson	Ozawkie	1036
49030	MI	Saint Joseph	Burr Oak	938
60157	IL	Du Page	Medinah	2140
61281	IL	Mercer	Sherrard	1271
21678	MD	Kent	Worton	1481
72127	AR	Conway	Plumerville	776
88023	NM	Grant	Bayard	780
54745	WI	Chippewa	Holcombe	1149
36376	AL	Houston	Webb	855
46161	IN	Shelby	Morristown	1058
16327	PA	Crawford	Randolph Township	1067
61760	IL	Woodford	Minonk	1097
61561	IL	Woodford	Roanoke	1171
54028	WI	Saint Croix	Woodville	1296
15554	PA	Bedford	East St Clair Township	1071
38255	TN	Weakley	Sharon	788
12780	NY	Orange	Deerpark	1498
15759	PA	Indiana	East Mahoning Township	981
30552	GA	Rabun	Lakemont	1348
3255	NH	Merrimack	Newbury	1682
37149	TN	Rutherford	Readyville	1218
5667	VT	Washington	Plainfield	1503
31778	GA	Thomas	Pavo	962
23043	VA	Middlesex	Deltaville	1476
13101	NY	Cortland	Solon	1237
30258	GA	Pike	Molena	1085
21531	MD	Garrett	Friendsville	1127
46747	IN	Steuben	Hudson	1039
14809	NY	Steuben	Town of Avoca	1184
38366	TN	Madison	Pinson	819
49616	MI	Benzie	Benzonia	1086
52637	IA	Des Moines	Mediapolis	1043
55940	MN	Dodge	Hayfield	1290
6377	CT	Windham	Sterling	1343
44878	OH	Richland	Shiloh	746
74871	OK	Pontotoc	Stonewall	914
55368	MN	Carver	Norwood Young America	1388
17094	PA	Juniata	Delaware Township	1130
54614	WI	La Crosse	Bangor	1111
14170	NY	Erie	East Aurora	1390
50140	IA	Decatur	Lamoni	922
80927	CO	El Paso	Colorado Springs	1717
84317	UT	Weber	Huntsville	1516
79520	TX	Jones	Hamlin	970
19941	DE	Sussex	Ellendale	1198
55341	MN	Wright	Hanover	1688
17502	PA	Lancaster	Conoy	1195
67431	KS	Dickinson	Chapman	1122
3455	NH	Cheshire	Town of Marlborough	1400
62067	IL	Madison	Moro	1095
22620	VA	Clarke	Boyce	1671
80103	CO	Arapahoe	Byers	1910
6334	CT	New London	Bozrah	1501
28679	NC	Watauga	Sugar Grove	1210
76534	TX	Bell	Holland	1058
15142	PA	Allegheny	Collier Township	3095
98568	WA	Grays Harbor	Oakville	1157
16052	PA	Butler	Prospect	1349
20198	VA	Fauquier	The Plains	1950
47920	IN	Tippecanoe	Battle Ground	1215
97443	OR	Douglas	Glide	1095
95918	CA	Yuba	Browns Valley	1782
64136	MO	Jackson	Kansas City	961
68023	NE	Washington	Fort Calhoun	1468
97495	OR	Douglas	Winchester	1373
28709	NC	Buncombe	Barnardsville	1292
43155	OH	Fairfield	Sugar Grove	1099
16844	PA	Centre	Union Township	1259
5458	VT	Grand Isle	Grand Isle	1787
4029	ME	Cumberland	Sebago	1530
45647	OH	Ross	Londonderry	913
77420	TX	Wharton	Boling	1244
48886	MI	Montcalm	Six Lakes	846
38601	MS	Lafayette	Abbeville	1267
13648	NY	Lewis	Diana	1191
54009	WI	Polk	Dresser	1199
70559	LA	Acadia	Morse	1021
47232	IN	Bartholomew	Elizabethtown	1086
97875	OR	Umatilla	Stanfield	1089
7865	NJ	Warren	Mansfield Township	1875
15458	PA	Fayette	German Township	906
53170	WI	Kenosha	Silver Lake	1449
43137	OH	Franklin	Columbus	1309
62281	IL	Madison	Saint Jacob	1297
62501	IL	Macon	Argenta	1060
42274	KY	Warren	Rockfield	1105
53944	WI	Juneau	Lyndon Station	1020
55360	MN	Carver	Mayer	1700
6235	CT	Windham	Chaplin	1423
12583	NY	Dutchess	Tivoli	1926
62216	IL	Clinton	Aviston	1313
2725	MA	Bristol	Somerset	1549
42058	KY	Livingston	Ledbetter	839
66021	KS	Johnson	Edgerton	1238
26180	WV	Wood	Parkersburg	854
56361	MN	Otter Tail	Parkers Prairie	1181
30668	GA	Wilkes	Tignall	1083
49339	MI	Montcalm	Pierson	1075
53114	WI	Walworth	Town of Darien	1237
59421	MT	Cascade	Cascade	1060
18930	PA	Bucks	Nockamixon Township	1774
55049	MN	Steele	Medford	1252
36879	AL	Lee	Waverly	1512
49220	MI	Lenawee	Addison	1024
12581	NY	Dutchess	Stanford	1881
14541	NY	Seneca	Varick	1636
72940	AR	Sebastian	Huntington	895
12440	NY	Ulster	Marbletown	1776
18850	PA	Bradford	Ulster	1130
54622	WI	Buffalo	Buffalo City	1065
87021	NM	Cibola	Grants	941
36051	AL	Autauga	Marbury	942
4947	ME	Franklin	Carrabassett Valley	1318
72411	AR	Craighead	Bay	791
95255	CA	Calaveras	West Point	1305
23966	VA	Prince Edward	Farmville	1170
28698	NC	Watauga	Zionville	1196
28444	NC	Bladen	Harrells	1064
49755	MI	Emmet	Levering	1011
13092	NY	Cayuga	Locke	1422
46994	IN	Cass	Walton	889
96762	HI	Honolulu	Laie	2634
80019	CO	Arapahoe	Aurora	1688
78152	TX	Bexar	Saint Hedwig	1345
88044	NM	Dona Ana	La Mesa	1011
23872	VA	Dinwiddie	McKenney	1038
56571	MN	Otter Tail	Ottertail	1297
44818	OH	Seneca	Bloomville	935
17040	PA	Perry	Tyrone Township	1167
65725	MO	Greene	Pleasant Hope	822
28464	NC	Duplin	Teachey	874
28684	NC	Watauga	Todd	1204
3844	NH	Rockingham	Hampton Falls	2409
45325	OH	Montgomery	Farmersville	1206
6247	CT	Windham	Hampton	1436
32358	FL	Wakulla	Sopchoppy	925
3221	NH	Merrimack	Bradford	1577
5677	VT	Washington	Town of Waterbury	1929
17329	PA	York	Manheim Township	1476
71833	AR	Howard	Dierks	745
44215	OH	Medina	Chippewa Lake	1037
73057	OK	Garvin	Maysville	767
93238	CA	Kern	Kernville	1190
21155	MD	Baltimore	Upperco	1778
45162	OH	Warren	Butlerville	1358
43128	OH	Fayette	Jeffersonville	841
15486	PA	Fayette	Franklin Township	1115
13110	NY	Onondaga	Otisco	1496
61723	IL	Logan	Atlanta	1029
12455	NY	Delaware	Middletown	1580
59825	MT	Missoula	Clinton	1353
17565	PA	Lancaster	Martic	1221
56547	MN	Clay	Glyndon	1321
49241	MI	Jackson	Hanover	930
78393	TX	Refugio	Woodsboro	1186
71051	LA	Bossier	Elm Grove	1217
15468	PA	Fayette	Redstone	813
44836	OH	Seneca	Green Springs	982
49788	MI	Chippewa	Kincheloe	755
24589	VA	Halifax	Scottsburg	1017
49130	MI	Cass	Union	1087
3266	NH	Grafton	Rumney	1243
14561	NY	Ontario	Seneca	1309
18917	PA	Bucks	Dublin	1704
24085	VA	Botetourt	Eagle Rock	1073
92230	CA	Riverside	Cabazon	1281
3224	NH	Merrimack	Canterbury	1626
58045	ND	Traill	Hillsboro	941
55003	MN	Washington	Bayport	1543
53007	WI	Waukesha	Butler	1360
51039	IA	Woodbury	Moville	1079
68037	NE	Cass	Louisville	1310
37097	TN	Perry	Lobelville	740
21132	MD	Harford	Pylesville	1769
21160	MD	Harford	Whiteford	1603
55955	MN	Dodge	Mantorville	1570
36036	AL	Montgomery	Grady	845
22952	VA	Augusta	Lyndhurst	1225
98537	WA	Grays Harbor	Cosmopolis	1110
13656	NY	Jefferson	Orleans	1192
12056	NY	Schenectady	Town of Duane	1430
18656	PA	Luzerne	Ross Township	1189
44048	OH	Ashtabula	Kingsville	1014
30627	GA	Oglethorpe	Carlton	1014
17087	PA	Lebanon	Richland	1077
10537	NY	Westchester	Cortlandt Manor	1864
61533	IL	Peoria	Glasford	1036
83420	ID	Fremont	Ashton	1072
95452	CA	Sonoma	Kenwood	3220
23922	VA	Nottoway	Burkeville	1101
52322	IA	Johnson	Oxford	1428
80536	CO	Larimer	Livermore	1713
43001	OH	Licking	Alexandria	1525
19310	PA	Chester	Atglen	1513
46130	IN	Shelby	Fountaintown	1167
53515	WI	Dane	Town of Black Earth	1564
15438	PA	Fayette	Washington Township	863
44510	OH	Mahoning	Youngstown	548
81639	CO	Routt	Hayden	1435
95947	CA	Plumas	Greenville	1315
13042	NY	Oneida	Vienna	1235
53951	WI	Sauk	North Freedom	1166
54014	WI	Pierce	Hager City	1220
67546	KS	McPherson	Inman	1135
7077	NJ	Middlesex	Woodbridge Township	2049
26031	WV	Marshall	Benwood	715
30568	GA	Rabun	Clayton	1195
78407	TX	Nueces	Corpus Christi	989
78147	TX	Wilson	Poth	1227
18214	PA	Schuylkill	Ryan Township	928
78638	TX	Guadalupe	Kingsbury	1407
21874	MD	Wicomico	Willards	1157
70049	LA	Saint John the Baptist	Edgard	1038
38356	TN	Madison	Medon	837
6782	CT	Litchfield	Plymouth	1391
92242	CA	San Bernardino	Earp	934
6777	CT	Litchfield	New Preston	2308
54849	WI	Douglas	Lake Nebagamon	1060
3905	ME	York	Kittery Point	2051
25537	WV	Cabell	Lesage	893
45370	OH	Greene	Spring Valley	1689
13658	NY	Saint Lawrence	Lisbon	1213
28615	NC	Ashe	Creston	1131
83873	ID	Shoshone	Wallace	796
63055	MO	Franklin	Labadie	1058
22644	VA	Shenandoah	Maurertown	1113
48877	MI	Montcalm	Riverdale	848
27888	NC	Greene	Walstonburg	843
54112	WI	Marinette	Coleman	993
61326	IL	Putnam	Granville	1096
76093	TX	Johnson	Rio Vista	1207
71851	AR	Howard	Mineral Springs	745
93516	CA	Kern	Boron	800
15442	PA	Fayette	Grindstone-Rowes Run	823
56296	MN	Traverse	Wheaton	1019
72039	AR	Faulkner	Twin Groves	792
81069	CO	Pueblo	Rye	1254
42020	KY	Calloway	Almo	1028
64019	MO	Johnson	Centerview	1093
13622	NY	Jefferson	Lyme	1369
2808	RI	Washington	Bradford	1434
46056	IN	Madison	Markleville	974
60922	IL	Iroquois	Chebanse	1262
74940	OK	LeFlore	Howe	862
4553	ME	Lincoln	Newcastle	1410
12981	NY	Clinton	Saranac	1445
26184	WV	Wood	Waverly	973
22843	VA	Augusta	Mount Solon	1279
48159	MI	Monroe	Maybee	1160
77430	TX	Brazoria	Damon	1596
24555	VA	Rockbridge	Glasgow	1063
10577	NY	Westchester	Rye Brook	8504
52151	IA	Allamakee	Lansing	998
60184	IL	Du Page	Wayne	3054
14012	NY	Niagara	Somerset	1020
50228	IA	Jasper	Prairie City	1124
54618	WI	Juneau	Camp Douglas	997
3830	NH	Carroll	Wakefield	1208
54004	WI	Polk	Clayton	1071
48857	MI	Shiawassee	Morrice	1060
36035	AL	Pike	Goshen	889
60146	IL	DeKalb	Kirkland	1224
97435	OR	Douglas	Drain	894
55974	MN	Houston	Spring Grove	1176
75480	TX	Franklin	Scroggins	1732
28521	NC	Duplin	Chinquapin	845
24120	VA	Patrick	Meadows of Dan	1084
42266	KY	Christian	Pembroke	989
12918	NY	Clinton	Saranac	1444
84654	UT	Sevier	Salina	948
14716	NY	Chautauqua	Brocton	881
16822	PA	Clinton	Beech Creek Township	1004
28606	NC	Wilkes	Boomer	973
44629	OH	Tuscarawas	Gnadenhutten	918
65324	MO	Camden	Climax Springs	1059
76624	TX	McLennan	Hallsburg	1246
49034	MI	Kalamazoo	Climax	1183
74932	OK	LeFlore	Cameron	860
20677	MD	Charles	La Plata	1949
61843	IL	Champaign	Fisher	1140
14139	NY	Erie	Wales	1453
53011	WI	Sheboygan	Mitchell	1144
16347	PA	Warren	Sheffield Township	848
74726	OK	Bryan	Bokchito	876
13679	NY	Jefferson	Alexandria	1243
12788	NY	Sullivan	Neversink	1250
22514	VA	Caroline	Milford	1155
54245	WI	Manitowoc	Valders	1190
48835	MI	Clinton	Fowler	1199
13736	NY	Tioga	Berkshire	1275
13420	NY	Herkimer	Webb	2198
47951	IN	Newton	Kentland	890
28573	NC	Jones	Pollocksville	996
48414	MI	Shiawassee	Bancroft	1004
66075	KS	Linn	Pleasanton	744
70733	LA	Livingston	French Settlement	1326
44807	OH	Seneca	Attica	939
13673	NY	Jefferson	Town of Philadelphia	1240
53035	WI	Dodge	Iron Ridge	1265
53968	WI	Juneau	Wonewoc	953
93667	CA	Fresno	Tollhouse	1447
18077	PA	Bucks	Riegelsville	1648
48460	MI	Shiawassee	New Lothrop	974
21625	MD	Talbot	Cordova	1515
49640	MI	Benzie	Honor	1252
12912	NY	Clinton	Black Brook	1444
40107	KY	Nelson	Boston	965
42452	KY	Henderson	Robards	1030
49309	MI	Newaygo	Bitely	791
65284	MO	Boone	Sturgeon	893
16914	PA	Bradford	Springfield Township	1086
28119	NC	Anson	Morven	770
37026	TN	Cannon	Bradyville	1099
52336	IA	Linn	Springville	1112
53153	WI	Waukesha	North Prairie	1860
31019	GA	Laurens	Dexter	1025
29468	SC	Berkeley	Pineville	1149
21798	MD	Frederick	Woodsboro	1780
62548	IL	Logan	Mount Pulaski	1033
65786	MO	Camden	Macks Creek	749
63369	MO	Lincoln	Old Monroe	1089
49026	MI	Van Buren	Bloomingdale	978
16922	PA	Potter	Galeton	919
27869	NC	Northampton	Rich Square	759
5759	VT	Rutland	Clarendon	1527
27980	NC	Perquimans	Hertford	1049
12764	NY	Sullivan	Tusten	1278
24472	VA	Augusta	Raphine	1257
49410	MI	Mason	Fountain	848
29163	SC	Orangeburg	Vance	999
43358	OH	Logan	West Mansfield	1131
44645	OH	Wayne	Marshallville	1201
14741	NY	Cattaraugus	Great Valley	1440
24324	VA	Pulaski	Draper	1103
3887	NH	Strafford	Middleton	1597
21635	MD	Kent	Galena	1543
55952	MN	Winona	Lewiston	1229
92365	CA	San Bernardino	Newberry Springs	924
51455	IA	Carroll	Manning	912
14033	NY	Erie	Colden	1428
43071	OH	Licking	Saint Louisville	1086
56528	MN	Otter Tail	Dent	1306
24311	VA	Smyth	Atkins	974
81120	CO	Conejos	Antonito	1187
93601	CA	Madera	Ahwahnee	1362
13164	NY	Onondaga	Town of Camillus	1576
50247	IA	Marshall	State Center	915
83855	ID	Latah	Potlatch	1125
3258	NH	Merrimack	Chichester	1649
43901	OH	Jefferson	Adena	779
28617	NC	Ashe	Crumpler	1139
31830	GA	Meriwether	Warm Springs	1047
60145	IL	DeKalb	Kingston	1325
54247	WI	Manitowoc	Whitelaw	1109
17047	PA	Perry	Southwest Madison	1137
17965	PA	Schuylkill	Port Carbon	719
68465	NE	Saline	Wilber	989
93545	CA	Inyo	Lone Pine	1285
98828	WA	Chelan	Malaga	1510
7980	NJ	Morris	Long Hill Township	2572
17536	PA	Lancaster	Colerain Township	1245
48628	MI	Midland	Hope	936
35087	AL	Morgan	Joppa	831
35677	AL	Lauderdale	Waterloo	728
48834	MI	Montcalm	Fenwick	941
64725	MO	Cass	Archie	1025
55396	MN	Sibley	Winthrop	1126
98394	WA	Pierce	Vaughn	1779
15437	PA	Fayette	Wharton Township	1174
60424	IL	Grundy	Gardner	1188
23866	VA	Southampton	Ivor	1220
66088	KS	Jefferson	Valley Falls	881
98588	WA	Mason	Tahuya	1270
53585	WI	Walworth	Town of Sharon	1263
7606	NJ	Bergen	South Hackensack Township	2152
54824	WI	Polk	Centuria	1137
73169	OK	Oklahoma	Oklahoma City	1415
33786	FL	Pinellas	Belleair Beach	3139
7711	NJ	Monmouth	Ocean Township	4137
27315	NC	Caswell	Providence	887
16434	PA	Crawford	Sparta Township	1020
4860	ME	Knox	St George	1444
49753	MI	Alpena	Lachine	852
15474	PA	Fayette	Point Marion	862
13812	NY	Tioga	Town of Nichols	1332
95333	CA	Merced	Le Grand	1007
45346	OH	Darke	New Madison	882
49795	MI	Otsego	Vanderbilt	869
48748	MI	Iosco	National City	850
94923	CA	Sonoma	Bodega Bay	3036
73550	OK	Harmon	Hollis	694
35078	AL	Shelby	Harpersville	1188
28091	NC	Anson	Lilesville	760
5773	VT	Rutland	Town of Wallingford	1522
12149	NY	Schoharie	Town of Richmondville	1389
22637	VA	Frederick	Gore	1389
72530	AR	Cleburne	Drasco	981
83429	ID	Fremont	Island Park	1219
65787	MO	Camden	Roach	1039
4854	ME	Knox	Owls Head	1417
12578	NY	Dutchess	Town of Pleasant Valley	1956
18321	PA	Monroe	Pocono Township	1194
17772	PA	Northumberland	Turbotville	1143
46702	IN	Huntington	Andrews	791
56340	MN	Stearns	Holdingford	1205
68347	NE	Cass	Eagle	1346
30634	GA	Elbert	Dewy Rose	1018
56264	MN	Lyon	Minneota	1137
35135	AL	Saint Clair	Riverside	1244
37318	TN	Franklin	Cowan	860
79064	TX	Lamb	Olton	948
37345	TN	Franklin	Huntland	943
81019	CO	Pueblo	Colorado City	1275
65039	MO	Boone	Hartsburg	1188
25033	WV	Putnam	Buffalo	846
95245	CA	Calaveras	Mokelumne Hill	1409
15034	PA	Allegheny	Dravosburg	789
49092	MI	Calhoun	Tekonsha	918
44411	OH	Portage	Deerfield	1026
51521	IA	Pottawattamie	Avoca	990
55750	MN	Saint Louis	Hoyt Lakes	750
12523	NY	Columbia	Taghkanic	1638
8310	NJ	Atlantic	Buena Vista Township	1407
11569	NY	Nassau	Point Lookout	3589
74825	OK	Pontotoc	Allen	801
98635	WA	Klickitat	Lyle	1465
47841	IN	Clay	Clay City	796
64742	MO	Cass	Drexel	1019
27508	NC	Franklin	Bunn	906
16123	PA	Beaver	Franklin Township	1225
52045	IA	Dubuque	Epworth	1158
8828	NJ	Middlesex	Helmetta	1791
76554	TX	Bell	Little River Academy	989
12501	NY	Dutchess	Town of Amenia	1880
21917	MD	Cecil	Colora	1489
44086	OH	Geauga	Thompson	1171
67058	KS	Harper	Harper	698
56098	MN	Faribault	Winnebago	1068
23954	VA	Prince Edward	Meherrin	1097
46919	IN	Grant	Converse	848
15469	PA	Fayette	Springfield Township	1032
95426	CA	Lake	Middletown	1381
14879	NY	Steuben	Town of Bath	1166
3216	NH	Merrimack	Andover	1434
30541	GA	Fannin	Epworth	1221
98320	WA	Jefferson	Brinnon	1386
27046	NC	Stokes	Sandy Ridge	915
36509	AL	Mobile	Bayou La Batre	821
61028	IL	Jo Daviess	Elizabeth	1121
10973	NY	Orange	Wawayanda	2013
37309	TN	McMinn	Calhoun	984
14516	NY	Wayne	Rose	1231
14814	NY	Chemung	Town of Big Flats	1666
76511	TX	Williamson	Bartlett	1321
49011	MI	Calhoun	Athens	968
61756	IL	Macon	Maroa	952
14826	NY	Steuben	Town of Cohocton	1163
60938	IL	Iroquois	Gilman	1249
1515	MA	Worcester	Town of East Brookfield	1539
64671	MO	Caldwell	Polo	763
12193	NY	Albany	Westerlo	1446
13654	NY	Saint Lawrence	Heuvelton	1174
91962	CA	San Diego	Descanso	2264
53919	WI	Fond du Lac	Brandon	854
6763	CT	Litchfield	Morris	1696
67851	KS	Finney	Holcomb	1151
49713	MI	Charlevoix	Boyne Falls	1051
15724	PA	Indiana	Montgomery Township	957
50240	IA	Madison	Saint Charles	1263
61030	IL	Ogle	Forreston	1112
16912	PA	Tioga	Blossburg	986
56586	MN	Otter Tail	Underwood	1273
63377	MO	Lincoln	Silex	1082
56312	MN	Stearns	Belgrade	1103
50261	IA	Dallas	Van Meter	1522
56628	MN	Itasca	Bigfork	1206
6058	CT	Litchfield	Norfolk	1803
31303	GA	Effingham	Clyo	1178
95975	CA	Nevada	Rough and Ready	1794
18053	PA	Lehigh	Heidelberg Township	1505
43148	OH	Fairfield	Pleasantville	1154
12521	NY	Columbia	Taghkanic	1634
3836	NH	Carroll	Freedom	1239
8740	NJ	Ocean	Ocean Gate	1604
23047	VA	Hanover	Doswell	1453
