Zip	NoReturns	SingleReturns	UnempComp	StudentLoanDeductions	TaxableIncome
38106	600	270	110	77	24023
38107	590	290	0	123	23928
38108	380	130	68	47	14381
38109	1490	580	252	109	57092
38111	1710	900	190	325	71451
38112	560	310	92	126	23484
38114	660	280	76	74	26742
38115	1430	580	160	142	54177
38116	1740	670	168	214	66443
38117	1980	1060	83	365	83843
38118	1180	390	213	104	44513
38119	1660	830	134	316	67645
38120	900	480	0	160	36630
38122	1090	490	129	163	44889
38125	3270	1260	270	561	123096
38126	80	40	0	0	3554
38127	1130	340	147	76	42478
38128	1590	550	190	227	60563
38133	1490	460	165	218	58275
38134	2370	800	240	331	93517
38135	2310	730	272	326	89584
38138	1450	630	163	180	58972
38139	590	250	86	60	22717
38141	1370	540	76	153	52089
38201	470	90	157	43	18226
38220	140	20	90	0	5196
38221	160	50	122	0	6009
38222	160	30	0	17	6010
38224	60	0	0	0	2481
38225	330	40	96	28	12214
38226	30	0	0	0	1648
38229	190	40	80	43	7081
38230	190	50	73	29	7400
38231	90	20	0	0	3424
38232	110	30	0	0	4488
38233	170	50	93	28	6588
38236	40	0	0	0	1600
38237	780	180	96	127	31104
38240	110	30	0	0	4301
38241	50	0	0	0	1793
38242	970	230	186	97	37858
38251	160	50	40	0	6418
38253	70	20	0	0	2762
38255	120	30	0	36	4758
38256	180	30	94	47	6908
38257	270	80	0	0	10532
38258	90	20	0	0	3477
38259	50	0	0	0	2111
38260	240	50	126	22	9024
38261	860	170	201	95	32839
38301	1300	370	103	144	52192
38305	2960	880	359	487	117425
38310	280	60	89	26	10552
38311	50	0	0	0	2050
38313	210	50	0	20	8453
38315	190	30	82	30	7013
38316	190	50	0	35	7459
38317	130	40	0	0	5241
38318	40	0	0	0	2137
38320	580	140	123	46	22709
38321	140	40	98	41	5626
38326	120	30	49	0	4941
38327	20	0	0	0	782
38328	50	0	0	0	2162
38329	190	40	115	48	6671
38330	230	50	81	0	8850
38332	70	0	0	0	2790
38333	30	0	0	0	1271
38334	100	30	0	0	4045
38337	80	0	0	0	3102
38339	40	0	0	0	1645
38340	680	130	86	93	26428
38341	90	30	0	0	3415
38342	60	0	0	0	2299
38343	770	170	110	54	30225
38344	490	90	134	52	18986
38345	150	30	0	0	5596
38347	50	0	0	0	2823
38348	50	0	0	0	1950
38351	1040	210	221	86	41008
38352	40	0	0	0	1463
38355	480	90	101	85	18601
38356	140	30	0	0	5443
38357	160	30	0	36	5909
38358	680	150	107	68	26817
38359	20	0	0	0	954
38361	50	0	0	0	2117
38362	110	30	0	13	3944
38363	270	40	57	0	10003
38366	140	30	0	27	5534
38367	160	30	87	35	6128
38368	110	0	0	0	4123
38369	110	30	0	25	4260
38370	30	0	0	0	1426
38371	70	0	0	0	2519
38372	770	140	136	59	28993
38374	90	30	145	0	3417
38375	440	90	69	41	17261
38376	30	0	0	0	1651
38379	70	30	0	0	2889
38380	30	0	0	0	978
38381	70	20	0	0	2806
38382	490	110	0	26	19172
38387	20	0	0	0	991
38388	90	20	0	0	3405
38390	50	0	0	0	1947
38391	80	0	0	0	3458
38392	50	0	0	0	1732
38401	3430	890	401	340	136623
38425	80	20	0	0	3051
38449	210	70	0	31	8538
38450	130	30	158	0	4495
38451	340	60	115	15	13140
38452	50	0	80	0	1838
38453	30	0	0	0	1341
38454	60	0	0	0	2146
38456	200	40	0	25	7769
38457	50	0	0	0	1930
38459	30	0	0	0	965
38460	100	20	0	0	3769
38461	100	20	0	29	3845
38462	470	90	171	52	17920
38463	140	30	95	26	4968
38464	1230	220	196	134	47289
38468	330	40	145	25	12587
38469	250	50	76	26	9397
38471	20	0	0	0	734
38472	180	30	0	33	7157
38473	60	0	0	0	2489
38474	460	90	86	60	18028
38475	30	0	0	0	958
38476	80	30	0	0	3182
38477	180	50	0	0	7109
38478	1010	250	113	92	40407
38481	60	20	0	0	2230
38482	120	20	0	17	4479
38483	330	70	121	27	12647
38485	330	50	135	29	12259
38486	70	0	0	0	2696
38487	70	0	0	0	2730
38488	150	30	0	17	5711
38501	1710	410	272	202	67139
38504	60	20	0	0	2284
38506	1670	340	229	185	65246
38541	100	0	0	0	3794
38543	30	0	0	0	1220
38544	420	70	180	47	15973
38545	70	0	0	0	2667
38547	130	20	0	22	5087
38548	60	0	0	0	2727
38549	190	30	58	21	6993
38551	160	40	70	0	6239
38552	40	0	0	0	2074
38553	120	30	0	0	4409
38554	40	0	0	0	1315
38555	880	190	77	48	34666
38556	520	70	87	39	19188
38558	700	180	70	0	27766
38559	70	0	0	0	2476
38560	90	20	0	0	3429
38562	300	50	107	39	11570
38563	190	50	0	41	7204
38564	40	0	0	0	2017
38565	50	0	0	0	2069
38567	60	0	0	0	2488
38568	110	20	0	0	4280
38569	30	0	0	0	1020
38570	480	80	101	36	18306
38571	760	120	130	34	29066
38572	700	120	162	49	27229
38573	120	20	70	0	4437
38574	430	70	96	23	16197
38575	70	0	0	0	2516
38577	50	0	0	0	2112
38579	50	0	0	0	2055
38580	140	20	0	37	5016
38581	230	60	0	40	9093
38582	90	30	0	0	3353
38583	1230	190	150	116	46628
38585	200	40	52	19	7520
38587	80	0	0	0	3078
38588	50	0	0	0	2039
99999	4350	1860	598	270	176805
0	1521650	562630	298299	202469	60302416
75001	1700	1250	279	470	78853
75002	3630	1280	953	567	142534
75006	3240	1370	751	495	130717
75007	3550	1430	826	566	143614
75009	560	140	242	90	21122
75010	1980	900	439	466	81988
75013	1480	620	438	249	59548
75019	2200	1040	487	422	90607
75020	1230	360	287	112	48586
75021	500	140	164	43	20486
75022	640	250	119	68	24430
75023	3330	1390	859	503	137752
75024	2930	1630	738	577	128416
75025	2600	1060	676	412	107594
75028	2200	830	467	330	88242
75032	1550	540	276	183	59930
75034	2970	1380	729	544	121656
75035	2870	1080	960	496	113865
75038	2140	990	349	298	89856
75039	1790	1250	271	496	82340
75040	3640	1090	876	439	139035
75041	1510	490	334	124	56930
75042	1770	530	337	161	66362
75043	3800	1280	818	484	147768
75044	2920	1130	670	457	118323
75048	1420	470	413	200	55914
75050	2420	1000	584	340	94855
75051	1850	460	419	165	66723
75052	6480	2170	1564	838	249045
75054	610	220	240	82	22679
75056	3980	1790	980	812	163436
75057	950	440	196	171	39469
75058	140	40	0	0	5607
75060	2640	760	601	211	97985
75061	2620	880	420	243	98795
75062	2710	1030	515	383	106227
75063	2930	1610	655	588	127592
75065	800	280	253	117	31597
75067	4740	1950	1054	877	193737
75068	3360	1080	968	683	127917
75069	1810	660	301	251	70211
75070	5250	1970	1431	950	206308
75071	2550	820	643	471	99075
75074	2780	1010	609	352	111395
75075	2220	990	638	347	93088
75076	510	140	110	42	20560
75077	2180	850	543	297	87437
75078	600	210	126	115	22039
75080	2840	1340	586	459	118474
75081	2650	1180	567	437	110572
75082	1220	570	280	169	50840
75087	1970	710	315	271	77638
75088	1740	580	441	240	69469
75089	2060	620	525	273	78830
75090	1070	270	227	69	40557
75092	1530	470	243	199	60438
75093	2780	1470	535	426	117256
75094	860	290	273	86	32450
75098	3510	1030	890	530	134690
75102	80	30	0	0	2991
75103	770	200	149	75	29827
75104	3370	1210	744	508	127164
75105	20	0	0	0	842
75109	280	90	0	0	10694
75110	1290	300	178	138	48120
75114	370	100	0	39	14217
75115	3690	1450	896	513	139710
75116	1250	380	235	88	46981
75117	230	60	0	0	8856
75119	1490	430	279	127	58145
75124	260	60	164	27	9985
75125	380	100	158	21	14267
75126	3030	860	586	443	114044
75127	100	40	0	0	3881
75134	1200	420	296	181	44465
75135	400	70	185	32	15125
75137	1330	430	317	146	50893
75140	390	100	120	21	15047
75141	190	60	0	0	7069
75142	1170	280	229	105	44289
75143	800	190	190	45	30838
75144	170	40	0	0	6575
75146	1390	510	309	169	52408
75147	450	90	153	44	17382
75148	250	60	0	0	9714
75149	3220	950	713	314	122075
75150	3730	1340	824	392	145293
75152	310	80	187	39	12222
75153	40	0	0	0	1471
75154	2730	850	636	343	102643
75155	150	40	0	0	5575
75156	690	200	78	42	26684
75158	320	80	195	38	12347
75159	1010	270	185	76	38105
75160	1250	360	186	99	48140
75161	430	110	207	23	16837
75163	130	40	0	31	5142
75165	2640	760	396	385	102699
75166	310	100	0	51	12320
75167	520	120	202	65	19504
75169	840	220	165	66	32690
75172	200	60	0	22	7133
75173	320	70	0	31	12287
75180	1010	230	121	82	36361
75181	1950	620	476	260	73364
75182	300	100	0	37	11089
75189	1790	440	280	282	67916
75201	1490	1310	133	581	72417
75202	330	270	0	120	15697
75203	530	260	121	83	20849
75204	3510	3090	327	1400	170259
75205	1010	740	223	209	44845
75206	3840	3070	410	1364	180044
75207	420	360	117	167	20129
75208	1470	680	294	236	58783
75209	950	700	141	236	41356
75210	80	40	0	0	3160
75211	2960	770	492	233	107132
75212	780	180	212	48	26804
75214	2160	1510	429	493	95174
75215	480	280	121	85	20159
75216	1350	450	373	112	49173
75217	2710	560	472	126	93084
75218	1760	1070	299	301	75063
75219	2630	2210	333	824	121542
75220	1330	560	260	130	49633
75223	510	190	0	66	19096
75224	1390	430	245	120	51317
75225	880	650	113	70	36449
75226	340	280	0	116	16280
75227	2330	660	390	189	84516
75228	3100	1150	592	321	120375
75229	1620	830	207	188	66109
75230	1350	910	155	197	55952
75231	1140	650	183	239	47223
75232	1500	590	285	129	57105
75233	700	270	0	78	26540
75234	1920	770	363	225	75835
75235	1100	690	161	315	47552
75236	780	220	235	72	28486
75237	500	180	186	41	18981
75238	1470	730	246	186	59431
75240	1090	590	247	219	45178
75241	1090	430	372	98	41235
75243	2250	1050	439	403	90516
75244	1050	650	359	212	45841
75246	90	50	0	0	3838
75247	50	50	0	0	2021
75248	2140	1190	485	324	91010
75249	1140	370	244	156	42375
75251	320	220	0	112	14712
75252	1480	850	288	224	63118
75253	720	130	169	51	23774
75254	1620	1020	269	364	70177
75287	3740	2220	730	979	161455
75401	740	210	163	80	28365
75402	1110	380	334	177	45373
75407	1070	300	201	104	41414
75409	1090	270	230	169	41517
75410	280	70	0	33	11104
75411	60	20	0	0	2072
75412	40	0	0	0	1640
75414	190	40	0	22	7412
75416	210	50	53	51	8044
75417	130	40	0	0	4627
75418	630	170	0	45	24900
75420	80	30	0	0	3108
75421	70	0	0	0	2466
75422	170	50	0	25	6600
75423	180	40	0	0	6868
75424	220	80	0	0	8548
75426	200	50	84	0	7435
75428	380	110	0	55	15181
75431	90	30	0	0	3543
75432	180	40	394	34	6999
75433	180	50	0	0	7155
75435	60	0	0	0	2038
75436	130	40	79	0	4729
75437	70	0	0	0	2648
75438	90	30	0	0	3399
75439	60	20	0	0	2242
75440	390	100	145	40	15318
75442	580	140	63	61	22055
75446	180	50	0	30	6817
75447	80	30	0	0	2961
75448	30	0	0	0	1177
75449	60	20	0	0	2124
75450	30	0	0	0	1690
75451	70	30	0	0	2603
75452	250	60	124	20	9610
75453	200	50	0	27	7524
75454	560	160	335	86	22006
75455	1250	270	251	80	46333
75457	370	90	0	44	14090
75459	240	50	0	22	9464
75460	940	280	270	84	36471
75462	710	180	104	51	27655
75468	70	0	0	0	2609
75469	20	0	0	0	1026
75471	70	20	0	0	2860
75472	200	60	104	43	7966
75473	240	60	149	0	9324
75474	780	230	143	55	30759
75476	70	30	0	0	2567
75477	50	20	0	0	1937
75478	70	20	0	0	2632
75479	120	30	0	30	4441
75480	80	20	0	0	2970
75481	40	0	0	0	1902
75482	1270	290	191	121	48408
75486	160	40	0	0	5876
75487	70	0	0	0	2821
75488	70	0	0	0	2788
75490	170	50	0	0	6954
75491	310	70	114	23	12017
75492	40	0	0	0	1456
75494	600	130	174	37	22701
75495	470	120	155	56	18464
75496	150	40	104	0	5953
75497	200	60	137	25	7718
75501	1680	430	322	115	66642
75503	1510	510	261	131	60965
75550	40	0	0	0	1733
75551	640	150	115	34	25184
75554	110	40	0	15	3983
75555	90	20	0	0	3560
75556	100	40	0	0	3916
75558	90	30	176	0	3546
75559	370	90	49	46	14009
75560	60	30	0	0	2487
75561	330	90	121	0	12726
75563	270	70	263	0	10800
75566	40	0	0	0	1511
75567	270	80	91	0	10715
75568	150	50	134	35	5900
75569	210	60	0	18	8375
75570	630	170	106	27	25054
75571	140	30	0	46	5577
75572	210	50	98	36	8347
75574	130	30	0	0	4855
75601	860	280	144	97	32677
75602	1030	240	230	60	36416
75603	380	110	0	23	14068
75604	1750	510	292	192	67063
75605	1890	720	211	249	76151
75630	170	50	125	0	6786
75631	170	50	95	0	6598
75633	930	280	199	45	35674
75638	340	70	171	18	13092
75639	180	60	0	0	6939
75640	310	90	0	30	12824
75643	120	30	0	0	4648
75644	680	160	249	46	26378
75645	610	150	96	55	23798
75647	790	220	157	73	30807
75650	590	140	65	64	23491
75651	140	30	0	0	5620
75652	700	180	118	55	26778
75654	740	180	120	44	27860
75656	280	60	0	0	10839
75657	460	130	0	42	17624
75661	110	30	0	0	4531
75662	1590	440	153	91	59713
75667	60	20	0	0	2201
75668	100	50	0	0	3980
75669	70	0	0	0	2971
75670	690	190	124	52	25873
75672	1030	300	93	81	39771
75681	160	50	0	25	5857
75683	220	50	140	0	8130
75684	350	80	151	24	13251
75686	710	170	118	38	27179
75691	270	60	166	28	9795
75692	370	110	0	43	14683
75693	410	100	107	48	16324
75701	1820	660	357	256	72483
75702	790	200	406	55	28494
75703	2450	970	331	396	98904
75704	450	90	100	47	16802
75705	110	40	0	35	3967
75706	420	80	157	31	15753
75707	910	280	149	110	36013
75708	320	70	147	40	11802
75709	350	140	0	70	14274
75750	250	60	191	0	9480
75751	820	250	171	81	32109
75752	360	90	185	27	14087
75754	320	80	181	29	12467
75755	320	70	119	31	12511
75756	230	40	0	0	8698
75757	660	170	204	55	25607
75758	610	150	208	58	23693
75760	140	30	0	49	5584
75762	900	260	236	112	35418
75763	320	70	210	0	12614
75765	460	120	0	29	18111
75766	1270	320	280	107	47697
75770	150	30	0	36	5439
75771	1230	270	255	136	47665
75773	710	170	162	38	27435
75778	190	30	0	30	7365
75783	440	100	203	44	17432
75784	40	20	0	0	1705
75785	490	110	165	60	18409
75789	470	80	128	48	17977
75790	310	60	0	34	11506
75791	870	210	281	129	33870
75792	190	40	110	0	7622
75801	910	280	110	59	34757
75803	900	220	220	56	34597
75831	320	90	117	12	12207
75833	210	70	0	0	8022
75835	530	160	0	27	21006
75838	60	0	0	0	2364
75839	310	70	113	30	11996
75840	460	150	164	32	17870
75844	290	80	117	0	11496
75845	160	30	0	23	6075
75846	140	40	0	0	5519
75847	110	40	0	0	4241
75850	30	0	0	0	1334
75851	150	40	0	38	5845
75852	90	20	0	0	3625
75853	60	30	0	0	2377
75855	150	50	0	0	5796
75856	20	0	0	0	836
75859	110	30	0	29	4097
75860	340	90	126	20	13227
75861	120	50	0	16	4482
75862	490	130	0	29	18877
75901	1500	410	198	154	58516
75904	1810	490	244	167	70333
75925	200	60	0	27	7433
75926	70	30	0	0	2633
75928	60	0	0	0	2103
75929	70	30	0	0	2666
75930	120	40	0	0	4346
75931	130	30	89	0	4941
75932	80	30	0	0	3005
75933	100	40	96	0	3737
75935	680	180	160	26	24931
75936	50	0	0	0	1870
75937	90	30	0	0	3434
75938	150	30	0	0	5635
75939	210	40	118	0	7772
75941	460	90	138	24	17370
75943	90	30	0	0	3375
75944	100	40	0	0	3862
75946	180	50	0	33	6925
75948	330	90	132	0	13112
75949	470	100	177	20	17509
75951	730	180	261	45	28288
75954	200	60	0	0	7542
75956	420	110	254	50	16076
75959	40	20	0	0	1294
75960	60	20	0	0	2388
75961	650	180	153	80	25530
75964	850	190	106	103	31895
75965	840	290	0	166	34088
75966	210	50	0	0	8175
75968	80	30	150	0	3227
75969	240	40	104	23	8943
75972	310	70	171	21	11197
75973	160	50	0	0	6277
75974	150	40	0	0	5675
75975	190	50	0	0	7436
75977	20	0	0	0	929
75979	420	100	124	39	15980
75980	140	50	155	0	5511
76001	2090	690	523	263	81176
76002	2510	760	763	441	93094
76006	1670	920	301	286	70743
76008	660	230	76	100	25884
76009	1350	330	266	120	51385
76010	1780	480	283	147	63045
76011	1020	490	301	153	41098
76012	1580	710	314	203	64613
76013	1950	850	285	273	80054
76014	1850	580	339	155	70448
76015	1280	540	244	194	52545
76016	2310	860	528	324	92853
76017	3380	1300	686	481	136146
76018	2160	730	504	295	83323
76020	1800	560	451	162	70973
76021	2770	1330	517	381	115998
76022	1120	500	213	190	45585
76023	440	120	0	35	17140
76028	4610	1390	781	543	182066
76031	870	190	122	56	32415
76033	1620	480	325	169	63279
76034	870	430	155	90	34910
76035	90	30	0	0	3398
76036	1810	560	447	260	69428
76039	3310	1700	631	610	140864
76040	1860	780	364	257	74046
76041	30	0	0	0	1175
76043	400	100	0	42	15264
76044	250	70	119	43	9580
76048	1380	440	240	90	54377
76049	1770	530	211	168	69491
76050	410	110	138	40	16052
76051	3170	1630	770	521	135020
76052	1210	360	263	229	45863
76053	2150	810	540	318	86551
76054	840	370	162	91	33990
76055	150	30	0	0	5638
76058	1080	260	166	101	40991
76059	250	60	0	40	8723
76060	420	140	0	37	16080
76061	40	0	0	0	1430
76063	4020	1360	840	645	156421
76064	150	30	0	41	5393
76065	2140	580	411	329	81961
76066	220	60	0	22	8901
76067	1030	240	172	69	39058
76070	20	0	0	0	795
76071	260	70	112	52	9804
76073	340	90	0	20	13440
76077	40	20	0	0	1493
76078	680	180	205	80	26347
76082	1260	330	184	101	49028
76084	560	150	114	49	21110
76085	700	190	93	51	27143
76086	1420	470	135	153	56678
76087	1540	490	259	146	60268
76088	710	190	197	63	27702
76092	660	330	0	75	24678
76093	160	60	0	0	6479
76102	630	520	0	199	29268
76103	690	250	105	54	26449
76104	530	220	147	91	20916
76105	560	130	133	26	19053
76106	1330	230	256	70	45201
76107	1880	1240	395	426	81724
76108	2880	1060	554	396	117185
76109	1090	710	170	220	47276
76110	1330	490	290	189	50928
76111	1140	320	250	72	41424
76112	2100	830	466	229	82713
76114	1520	500	340	116	58743
76115	760	140	177	41	26446
76116	2660	1320	363	427	109932
76117	1690	480	319	122	63819
76118	1140	430	280	186	45409
76119	1480	430	254	98	53584
76120	1100	510	346	235	44018
76123	2180	690	475	303	82804
76126	1600	670	245	238	65119
76127	40	0	0	0	2151
76131	2700	850	553	453	104230
76132	1580	920	210	302	67617
76133	3320	1260	478	461	131604
76134	1540	510	359	161	58114
76135	1280	430	238	162	50394
76137	4400	1610	924	735	175728
76140	1750	530	337	166	64559
76148	2020	660	393	254	80171
76155	550	350	155	125	24321
76164	600	120	112	44	21144
76177	960	390	186	256	38821
76179	4000	1280	1061	525	155002
76180	2410	950	516	326	98082
76182	2030	740	450	284	81758
76201	860	390	203	256	36323
76205	870	360	244	151	35605
76207	950	370	236	155	37694
76208	1240	450	214	191	48269
76209	1650	550	229	319	64824
76210	2550	880	554	402	98599
76225	240	60	0	0	9192
76226	900	280	136	109	33480
76227	2240	660	577	502	86319
76228	70	30	0	0	2769
76230	640	170	0	37	24661
76233	240	70	195	33	9228
76234	1070	340	98	91	41435
76238	40	0	0	0	1621
76239	70	20	0	0	2958
76240	1590	460	254	107	61050
76244	4390	1420	1055	850	168867
76245	100	30	0	0	3891
76247	1050	280	222	124	39840
76248	1580	630	307	253	62595
76249	680	190	96	85	27243
76250	80	30	0	29	3394
76251	50	20	0	0	1601
76252	200	60	0	36	8048
76255	320	80	0	30	11753
76258	390	100	0	40	13881
76259	310	80	148	30	12196
76262	1830	720	364	296	72478
76264	90	40	0	0	3729
76265	120	50	0	0	4899
76266	1050	310	145	133	41350
76270	150	40	0	0	5718
76271	120	40	0	21	4871
76272	330	100	105	27	13184
76273	650	190	101	50	25911
76301	580	180	208	44	22487
76302	790	260	266	112	31673
76305	380	90	0	33	14782
76306	860	210	178	85	33783
76308	1240	460	168	147	50072
76309	660	230	75	71	26797
76310	1380	370	142	171	54969
76311	180	30	0	56	6660
76351	130	60	0	28	5059
76354	800	200	68	67	31736
76357	40	0	0	0	1520
76360	190	60	0	32	8056
76363	30	0	0	0	1246
76365	310	70	146	20	12151
76366	140	30	0	29	5446
76367	790	190	0	81	31600
76371	110	40	0	0	4363
76372	40	0	0	0	1494
76374	230	60	0	16	9158
76377	50	20	0	0	1837
76379	30	0	0	0	1046
76380	210	60	0	0	8043
76384	670	160	81	54	26534
76389	90	30	0	0	3376
76401	1390	410	170	271	55323
76424	480	140	164	41	19349
76426	810	220	228	54	30722
76427	50	20	0	0	2055
76430	150	50	0	0	5869
76431	220	60	0	0	8354
76432	90	20	0	0	3651
76433	100	40	0	33	3806
76435	50	0	0	0	2259
76436	0	0	0	0	0
76437	280	60	0	31	11005
76442	430	90	127	40	16399
76443	110	40	0	43	4332
76444	180	40	0	0	7109
76445	40	0	0	0	1960
76446	470	110	107	49	17831
76448	330	80	66	37	13073
76449	130	40	0	33	4953
76450	800	180	0	61	30901
76453	60	0	0	0	2586
76454	90	30	0	0	3270
76455	60	20	0	0	2165
76457	190	40	0	26	7318
76458	350	90	0	21	13461
76460	50	0	0	0	2313
76462	200	50	0	26	7774
76463	30	0	0	0	1183
76464	40	0	0	0	1945
76470	150	50	0	18	5566
76471	80	40	0	0	3363
76472	120	50	0	41	4660
76474	20	0	0	0	880
76475	60	30	0	0	2099
76476	170	40	159	49	6574
76483	60	0	0	0	2606
76484	70	20	0	0	2654
76486	70	30	0	0	2780
76487	160	40	0	41	5935
76491	40	0	0	0	2149
76501	850	230	0	93	33336
76502	2720	860	588	536	109276
76504	1070	360	285	128	43233
76511	120	40	0	24	4514
76513	2160	590	367	358	85044
76518	60	30	0	0	2271
76519	40	0	0	0	1512
76520	410	100	97	25	15965
76522	2320	470	546	300	89226
76524	190	40	0	0	7575
76525	50	20	0	0	2192
76527	270	80	0	0	10855
76528	1030	240	159	106	41390
76530	160	50	0	0	6500
76531	270	60	0	22	10790
76534	150	40	0	0	5791
76537	490	120	114	68	18227
76538	50	0	0	0	1865
76539	620	120	151	59	24002
76541	560	180	135	32	21865
76542	3150	700	1066	521	120389
76543	1310	310	462	151	52265
76544	590	20	144	133	19360
76548	1700	410	381	264	64640
76549	2870	580	1118	417	106959
76550	760	190	147	67	29510
76554	160	60	0	0	6286
76556	90	30	0	42	3362
76557	320	70	106	21	12549
76559	340	70	177	50	12715
76561	70	20	0	0	2998
